id,pert,gene,label
Mbd2_H3f3b,Mbd2,H3f3b,none
Pias1_Slc16a3,Pias1,Slc16a3,none
Med20_Polr2a,Med20,Polr2a,up
Meaf6_Rcn1,Meaf6,Rcn1,none
Wdr70_Syngr1,Wdr70,Syngr1,none
Rpl4_Macir,Rpl4,Macir,up
Tbc1d10b_Lgals3,Tbc1d10b,Lgals3,up
Cbll1_Ccl4,Cbll1,Ccl4,down
Cul3_Atg4c,Cul3,Atg4c,none
Rpl10_Cd44,Rpl10,Cd44,up
Csnk1a1_Fcgr4,Csnk1a1,Fcgr4,none
Vps18_Rel,Vps18,Rel,none
Tmem258_Manf,Tmem258,Manf,up
Med25_H2az1,Med25,H2az1,up
Srsf10_Ifitm2,Srsf10,Ifitm2,none
Sart3_Snhg4,Sart3,Snhg4,up
Rragc_Pcna,Rragc,Pcna,none
Ints1_Hspa5,Ints1,Hspa5,none
Srsf7_Ppic,Srsf7,Ppic,none
Cmtr1_Irgm1,Cmtr1,Irgm1,up
Ylpm1_Gm26826,Ylpm1,Gm26826,none
Ndc80_Rabac1,Ndc80,Rabac1,none
Hnrnpu_Ebi3,Hnrnpu,Ebi3,none
Trem2_Ckb,Trem2,Ckb,down
Yrdc_Smpdl3a,Yrdc,Smpdl3a,up
Cct2_Cmpk2,Cct2,Cmpk2,up
Toe1_Gusb,Toe1,Gusb,up
Cct5_Prdx5,Cct5,Prdx5,down
Runx1_Glipr1,Runx1,Glipr1,down
Dda1_Cfb,Dda1,Cfb,down
Uvrag_Pf4,Uvrag,Pf4,down
Rcl1_Oasl1,Rcl1,Oasl1,down
Rps19_Btg1,Rps19,Btg1,none
Pfdn6_Gsta3,Pfdn6,Gsta3,none
Chmp3_Rin2,Chmp3,Rin2,up
Mbd2_Msrb1,Mbd2,Msrb1,none
Smg5_Tdrkh,Smg5,Tdrkh,none
Rps3_Nampt,Rps3,Nampt,up
Ikzf1_Creg1,Ikzf1,Creg1,none
Pias1_Tpi1,Pias1,Tpi1,none
Med29_Cd81,Med29,Cd81,up
Jtb_Ctsl,Jtb,Ctsl,none
Nkap_Asb11,Nkap,Asb11,none
Igbp1_Plaur,Igbp1,Plaur,up
Hyou1_Ckb,Hyou1,Ckb,down
Nfyc_Tes,Nfyc,Tes,down
Cdc42_Cd9,Cdc42,Cd9,up
Nfyc_Pdcd4,Nfyc,Pdcd4,up
Snrnp70_Cyb5r1,Snrnp70,Cyb5r1,none
Rbck1_H2aj,Rbck1,H2aj,none
Gins3_Gsto1,Gins3,Gsto1,none
Gpn2_Syngr1,Gpn2,Syngr1,up
Ints1_Folr2,Ints1,Folr2,up
Il10rb_Socs3,Il10rb,Socs3,down
Sptssa_Fcgr4,Sptssa,Fcgr4,none
Vps39_Gpnmb,Vps39,Gpnmb,up
Wdr70_Arhgap6,Wdr70,Arhgap6,up
Hars_Atf5,Hars,Atf5,up
Fth1_Brd2,Fth1,Brd2,none
Sart3_Mypop,Sart3,Mypop,none
Rtf1_Klf6,Rtf1,Klf6,none
Rbm15_Ms4a6b,Rbm15,Ms4a6b,down
Sptlc1_Adssl1,Sptlc1,Adssl1,none
Rps5_Frrs1,Rps5,Frrs1,none
Tyk2_Ifi47,Tyk2,Ifi47,down
Tut1_Lgals3,Tut1,Lgals3,up
Mtor_Pgk1,Mtor,Pgk1,down
Ddost_Wnt9a,Ddost,Wnt9a,none
Smg5_1110038B12Rik,Smg5,1110038B12Rik,up
Atp6v1a_Sephs2,Atp6v1a,Sephs2,none
Kars_Cd69,Kars,Cd69,none
Snrnp27_Maf,Snrnp27,Maf,none
Cog8_Creg1,Cog8,Creg1,none
Atg101_Sqstm1,Atg101,Sqstm1,up
Sec62_Sec24a,Sec62,Sec24a,none
Ylpm1_Gpnmb,Ylpm1,Gpnmb,none
Gtf2a2_Zfp512,Gtf2a2,Zfp512,none
Spop_S100a11,Spop,S100a11,up
Fth1_Taldo1,Fth1,Taldo1,up
Ash2l_Slamf6,Ash2l,Slamf6,none
Tbc1d10b_Bpnt2,Tbc1d10b,Bpnt2,none
Rnf40_Pou3f1,Rnf40,Pou3f1,up
Spout1_4930568A12Rik,Spout1,4930568A12Rik,none
Cog8_Lipa,Cog8,Lipa,up
Sptlc1_Stx3,Sptlc1,Stx3,up
Tgif1_Gm41609,Tgif1,Gm41609,up
Tnpo3_Dnajc3,Tnpo3,Dnajc3,none
Ptpa_Rassf5,Ptpa,Rassf5,none
Zfp36_Ifrd1,Zfp36,Ifrd1,down
Ddost_Clec4d,Ddost,Clec4d,none
Ikzf1_Slfn1,Ikzf1,Slfn1,none
Snx14_Mmp12,Snx14,Mmp12,up
Mideas_Odc1,Mideas,Odc1,none
Hspa4_Lpin2,Hspa4,Lpin2,none
Ndc80_Folr2,Ndc80,Folr2,none
Rtf1_Ifitm6,Rtf1,Ifitm6,none
Mcm4_Zfp263,Mcm4,Zfp263,none
Dpm1_Psma6,Dpm1,Psma6,none
Pafah1b1_Eid1,Pafah1b1,Eid1,none
Nelfa_Chchd10,Nelfa,Chchd10,none
Mbtps2_Srebf2,Mbtps2,Srebf2,down
Zbtb17_Lrrfip2,Zbtb17,Lrrfip2,up
Cd14_Ctnna3,Cd14,Ctnna3,none
Uvrag_Card19,Uvrag,Card19,none
Wtap_Msrb1,Wtap,Msrb1,none
Rpl10_Foxp1,Rpl10,Foxp1,none
Tut1_Cenpa,Tut1,Cenpa,none
Rpl35_Rapgef5,Rpl35,Rapgef5,none
Rpl10_Klhl24,Rpl10,Klhl24,none
Meaf6_Tshz1,Meaf6,Tshz1,up
Dpy30_Arl5c,Dpy30,Arl5c,down
Cnot2_Cd69,Cnot2,Cd69,up
Sec63_Ccl9,Sec63,Ccl9,none
Uvrag_C3,Uvrag,C3,down
Cct5_Tubb6,Cct5,Tubb6,up
Rpl4_Polr2a,Rpl4,Polr2a,none
Cct5_Mmp9,Cct5,Mmp9,up
Dpm1_Cd48,Dpm1,Cd48,none
Hnrnpu_Lipa,Hnrnpu,Lipa,up
Cdc42_Arl2,Cdc42,Arl2,none
Pfdn6_Creg1,Pfdn6,Creg1,up
Med20_Hk2,Med20,Hk2,none
Virma_B3gnt8,Virma,B3gnt8,up
Vps33a_Tent5a,Vps33a,Tent5a,none
Atg101_Il6,Atg101,Il6,up
Ikbkb_Mutyh,Ikbkb,Mutyh,none
Bap1_Cmpk2,Bap1,Cmpk2,none
Pfdn6_Cd72,Pfdn6,Cd72,none
Atg101_Erich2os,Atg101,Erich2os,none
Fli1_Sec11c,Fli1,Sec11c,up
Rps3_Selenow,Rps3,Selenow,down
Ptpa_C3,Ptpa,C3,none
Stk11_Prdx1,Stk11,Prdx1,none
Ddx41_Mgat4b,Ddx41,Mgat4b,none
Vps41_Syngr1,Vps41,Syngr1,up
Rpl35_Creg1,Rpl35,Creg1,none
Ddx6_Ddx60,Ddx6,Ddx60,none
Pdcd10_Plaur,Pdcd10,Plaur,up
Tlr4_H2-Q7,Tlr4,H2-Q7,none
Prpf40a_Pgm1,Prpf40a,Pgm1,none
Cct3_Mmp9,Cct3,Mmp9,up
Pten_Syngr1,Pten,Syngr1,up
Scap_Pmp22,Scap,Pmp22,up
Mms22l_Mt1,Mms22l,Mt1,up
Atg101_Trim30c,Atg101,Trim30c,up
Zbtb17_Fcgr2b,Zbtb17,Fcgr2b,none
Atg101_Marcks,Atg101,Marcks,none
Dync1i2_Tlr2,Dync1i2,Tlr2,up
Sptssa_Serpinb6b,Sptssa,Serpinb6b,none
Wdr43_Ybx3,Wdr43,Ybx3,none
Tnpo3_Gclm,Tnpo3,Gclm,up
Rps3_Acod1,Rps3,Acod1,down
Vps41_Fam118b,Vps41,Fam118b,none
Ube4b_Gm42717,Ube4b,Gm42717,none
Kdsr_Actb,Kdsr,Actb,down
Xpo1_Hsp90ab1,Xpo1,Hsp90ab1,none
Gins3_Rabac1,Gins3,Rabac1,none
Stk11_Pf4,Stk11,Pf4,up
Cnot2_Ms4a4c,Cnot2,Ms4a4c,none
Mau2_St3gal5,Mau2,St3gal5,down
Rhoa_Gm20125,Rhoa,Gm20125,none
Bap1_Selenow,Bap1,Selenow,none
Plrg1_Gmnn,Plrg1,Gmnn,none
Rptor_Dock10,Rptor,Dock10,up
Uvrag_Mmp12,Uvrag,Mmp12,up
Plrg1_Lgals3,Plrg1,Lgals3,up
Pafah1b1_Dgkd,Pafah1b1,Dgkd,none
Mideas_Cfb,Mideas,Cfb,none
Nolc1_Smpdl3a,Nolc1,Smpdl3a,none
Xpo1_Hmgn1,Xpo1,Hmgn1,up
Cct7_Npy,Cct7,Npy,none
Sptssa_ENSMUSG00000121485,Sptssa,ENSMUSG00000121485,down
Jtb_Pilra,Jtb,Pilra,none
Dpy30_Pcdh7,Dpy30,Pcdh7,up
Msto1_Taf12,Msto1,Taf12,up
Nkap_Synj2,Nkap,Synj2,none
Ddx6_Abca1,Ddx6,Abca1,none
Zfp710_S100a11,Zfp710,S100a11,up
Sephs1_Cyb5r1,Sephs1,Cyb5r1,none
Eftud2_Maf,Eftud2,Maf,none
Cop1_Actb,Cop1,Actb,none
Eftud2_Snhg3,Eftud2,Snhg3,up
Srcap_D6Wsu163e,Srcap,D6Wsu163e,none
Cop1_Ms4a4c,Cop1,Ms4a4c,down
Il10ra_Marchf1,Il10ra,Marchf1,down
Ndc80_Lgals3,Ndc80,Lgals3,none
Rpp21_Kif4,Rpp21,Kif4,none
Uxt_Il15,Uxt,Il15,up
Mbd2_Ms4a4c,Mbd2,Ms4a4c,none
Pfdn6_Acod1,Pfdn6,Acod1,down
Sptssa_Vcan,Sptssa,Vcan,up
Junb_Spryd7,Junb,Spryd7,none
Snx13_Cdk5rap1,Snx13,Cdk5rap1,none
Rps3_Tbc1d9,Rps3,Tbc1d9,none
Rps3_1110038B12Rik,Rps3,1110038B12Rik,up
Rpl35_Tcf4,Rpl35,Tcf4,up
Rpl35_Mir22hg,Rpl35,Mir22hg,up
Mcm4_Tes,Mcm4,Tes,none
Cdc123_Mthfd2,Cdc123,Mthfd2,up
Rpn2_Hsp90b1,Rpn2,Hsp90b1,up
Rrp1_Tlr2,Rrp1,Tlr2,up
Snx13_Creg1,Snx13,Creg1,up
Snapc3_Gm57450,Snapc3,Gm57450,up
Sptlc1_Il1a,Sptlc1,Il1a,none
Snx14_Gpnmb,Snx14,Gpnmb,up
Gosr2_Slamf7,Gosr2,Slamf7,none
Nolc1_Fcgr2b,Nolc1,Fcgr2b,down
Hyou1_Rnf213,Hyou1,Rnf213,none
Strap_Ctsl,Strap,Ctsl,none
Tbc1d10b_Myo1e,Tbc1d10b,Myo1e,none
Oxsr1_Actb,Oxsr1,Actb,none
Mbd2_Acod1,Mbd2,Acod1,none
Yy1_Cd14,Yy1,Cd14,none
Stk11_Nedd9,Stk11,Nedd9,none
Csnk1a1_Eif4a2,Csnk1a1,Eif4a2,none
Cct5_Fcgr2b,Cct5,Fcgr2b,down
Nkap_Lgals3,Nkap,Lgals3,up
Ddx5_Alox5ap,Ddx5,Alox5ap,none
Tgif1_Fcgr2b,Tgif1,Fcgr2b,none
Wdr5_AA467197,Wdr5,AA467197,down
Trem2_Cmpk2,Trem2,Cmpk2,none
Cd14_Rin2,Cd14,Rin2,down
Srcap_Hilpda,Srcap,Hilpda,none
Cct7_Fcgr2b,Cct7,Fcgr2b,down
Xpo1_Cxcr4,Xpo1,Cxcr4,up
Alg2_Pdia3,Alg2,Pdia3,up
Tnpo3_Il15,Tnpo3,Il15,none
Mbd2_Cfp,Mbd2,Cfp,none
Il10rb_Ctla2a,Il10rb,Ctla2a,none
Mapk14_Ifnb1,Mapk14,Ifnb1,none
Chmp5_Selenop,Chmp5,Selenop,none
Fbxo11_Cd300e,Fbxo11,Cd300e,up
Dcaf13_Hsp90b1,Dcaf13,Hsp90b1,down
Med20_Pdia3,Med20,Pdia3,none
Xpo1_Slc16a6,Xpo1,Slc16a6,up
Rb1cc1_Pf4,Rb1cc1,Pf4,none
Cul3_Gsta3,Cul3,Gsta3,up
Trrap_Trim12c,Trrap,Trim12c,up
Nelfa_Rsad2,Nelfa,Rsad2,up
Pten_Abca1,Pten,Abca1,none
Cog5_Cd300c2,Cog5,Cd300c2,none
Rb1cc1_Creg1,Rb1cc1,Creg1,up
Nkap_Acod1,Nkap,Acod1,down
Scap_Gde1,Scap,Gde1,up
Brd2_Piezo1,Brd2,Piezo1,up
Csnk1a1_Syngr1,Csnk1a1,Syngr1,up
Ddx6_Gbp8,Ddx6,Gbp8,none
Yy1_Clec7a,Yy1,Clec7a,up
Cct3_Cmpk2,Cct3,Cmpk2,up
Rps3_Neat1,Rps3,Neat1,none
Virma_Lipa,Virma,Lipa,up
Rps5_Lct,Rps5,Lct,none
Rela_Gsta3,Rela,Gsta3,none
Tnfaip3_Procr,Tnfaip3,Procr,up
Tnfrsf1a_Hspa5,Tnfrsf1a,Hspa5,none
Gspt1_Pnp,Gspt1,Pnp,none
Rps19_Fos,Rps19,Fos,none
Jtb_Hspa5,Jtb,Hspa5,up
Cpsf4_Ifi205,Cpsf4,Ifi205,down
Med29_Serinc3,Med29,Serinc3,up
Nckap1l_Tnfsf9,Nckap1l,Tnfsf9,none
Hsp90ab1_Ebi3,Hsp90ab1,Ebi3,none
Mnt_Exosc5,Mnt,Exosc5,up
Rhoa_Gm5150,Rhoa,Gm5150,down
Cog3_Gm16096,Cog3,Gm16096,none
Wdr43_Marcks,Wdr43,Marcks,up
Brd2_Mppe1,Brd2,Mppe1,none
Ehmt2_Slfn1,Ehmt2,Slfn1,none
Ikbkb_Mt1,Ikbkb,Mt1,none
Usp39_Mdn1,Usp39,Mdn1,none
Rpp21_Nme1,Rpp21,Nme1,none
Il10ra_Rpn1,Il10ra,Rpn1,none
Mbtps2_Calr,Mbtps2,Calr,down
Nfyc_Pttg1,Nfyc,Pttg1,down
Kars_Smpdl3a,Kars,Smpdl3a,up
Polr1f_Rrn3,Polr1f,Rrn3,none
Actr10_Ifi27,Actr10,Ifi27,none
Cbll1_Agpat2,Cbll1,Agpat2,up
Cnot2_Cmpk2,Cnot2,Cmpk2,up
Ptpn11_Ckb,Ptpn11,Ckb,down
Tbc1d10b_Cd180,Tbc1d10b,Cd180,up
Ehmt2_Xylt2,Ehmt2,Xylt2,down
Ptpn11_Fnbp1l,Ptpn11,Fnbp1l,none
Oxsr1_6530402F18Rik,Oxsr1,6530402F18Rik,none
Spop_Col18a1,Spop,Col18a1,up
Uvrag_Atp6v0d2,Uvrag,Atp6v0d2,up
Jak1_Akr1a1,Jak1,Akr1a1,none
Cct5_Sec11c,Cct5,Sec11c,none
Urm1_Rhoc,Urm1,Rhoc,none
Rtf1_Ifitm2,Rtf1,Ifitm2,none
Cog5_AU020206,Cog5,AU020206,none
Pias1_Cxcl14,Pias1,Cxcl14,up
Vps33a_Gpnmb,Vps33a,Gpnmb,up
Spout1_Sqstm1,Spout1,Sqstm1,none
Rpl4_Cfb,Rpl4,Cfb,none
Oxsr1_Mmp12,Oxsr1,Mmp12,none
Rpl35_Gbp5,Rpl35,Gbp5,up
Ddost_Psma6,Ddost,Psma6,down
Wdr5_Timp2,Wdr5,Timp2,up
Orc4_Trib3,Orc4,Trib3,none
Psmd4_Polr2g,Psmd4,Polr2g,none
Hnrnpu_Fcgr2b,Hnrnpu,Fcgr2b,none
Uxt_Irgm1,Uxt,Irgm1,none
Trrap_Ifit3,Trrap,Ifit3,up
Rbm15_Anxa2,Rbm15,Anxa2,none
Gspt1_Prdx1,Gspt1,Prdx1,none
Rrp1_Btg1,Rrp1,Btg1,none
Cog5_Ccl9,Cog5,Ccl9,none
Ptpn2_Fcgr4,Ptpn2,Fcgr4,up
Hsp90b1_AA467197,Hsp90b1,AA467197,none
Rbbp6_Ifih1,Rbbp6,Ifih1,none
Trem2_Trem2,Trem2,Trem2,down
Tbk1_Nherf1,Tbk1,Nherf1,none
Ptpn11_Gm4924,Ptpn11,Gm4924,none
Eftud2_Fggy,Eftud2,Fggy,none
Nelfb_Ftl1,Nelfb,Ftl1,up
Cd14_Cd14,Cd14,Cd14,down
Tnfaip3_Sec11c,Tnfaip3,Sec11c,none
Polr1f_Marcks,Polr1f,Marcks,up
Sephs1_Il7r,Sephs1,Il7r,up
Pten_Gbe1,Pten,Gbe1,none
Toe1_Casp3,Toe1,Casp3,none
Med29_Polr2a,Med29,Polr2a,up
Tnpo3_Lmo4,Tnpo3,Lmo4,none
Toe1_Snhg1,Toe1,Snhg1,up
Ap3b1_Iqgap2,Ap3b1,Iqgap2,down
Mtor_Picalm,Mtor,Picalm,none
Ylpm1_Stk3,Ylpm1,Stk3,none
Gins3_Calr,Gins3,Calr,none
Nol10_ENSMUSG00000121346,Nol10,ENSMUSG00000121346,none
Uvrag_Il15,Uvrag,Il15,none
Mapk14_Ifitm6,Mapk14,Ifitm6,none
Rbm15_Creb5,Rbm15,Creb5,none
Fbxo11_Cd69,Fbxo11,Cd69,none
Srsf7_Gadd45g,Srsf7,Gadd45g,none
Dpy30_Aif1,Dpy30,Aif1,none
Zfp36_Cdkn2d,Zfp36,Cdkn2d,up
Acin1_Ido1,Acin1,Ido1,none
Wdr1_Chst11,Wdr1,Chst11,up
Nckap1l_Gpnmb,Nckap1l,Gpnmb,none
Rack1_Irgm1,Rack1,Irgm1,up
Dcaf13_Oasl1,Dcaf13,Oasl1,down
Rragc_Rnf19a,Rragc,Rnf19a,none
Sephs1_Hspa1a,Sephs1,Hspa1a,down
Gins3_4930469K13Rik,Gins3,4930469K13Rik,none
Trem2_Ccl9,Trem2,Ccl9,down
Prpf6_Ifrd1,Prpf6,Ifrd1,none
Setd2_Dnajc3,Setd2,Dnajc3,none
Ddx6_Igsf6,Ddx6,Igsf6,down
Klf6_Hmox1,Klf6,Hmox1,none
Ube2h_Cxcl2,Ube2h,Cxcl2,up
Ikzf1_Igtp,Ikzf1,Igtp,none
Elavl1_Slamf9,Elavl1,Slamf9,up
Polr1f_Cd36,Polr1f,Cd36,up
Mapk14_Esd,Mapk14,Esd,down
Trappc8_Sqstm1,Trappc8,Sqstm1,up
Hnrnpu_Tmem178,Hnrnpu,Tmem178,none
Nfkbiz_Pde5a,Nfkbiz,Pde5a,none
Elavl1_Aopep,Elavl1,Aopep,down
Lamtor2_Cd63,Lamtor2,Cd63,up
Srsf10_Ctsl,Srsf10,Ctsl,down
Hars_Il15,Hars,Il15,none
Snrnp27_Clec4d,Snrnp27,Clec4d,none
Ylpm1_Armc8,Ylpm1,Armc8,none
Prpf19_Ifi47,Prpf19,Ifi47,up
Cdkn1a_D17H6S56E-5,Cdkn1a,D17H6S56E-5,up
Ptpa_Slamf9,Ptpa,Slamf9,none
Dhx15_Cd36,Dhx15,Cd36,up
Hnrnpu_Ctsl,Hnrnpu,Ctsl,up
Sart3_Lgals3,Sart3,Lgals3,up
Rcl1_Il1rn,Rcl1,Il1rn,none
Ptpn2_Tax1bp1,Ptpn2,Tax1bp1,up
Tlr4_Cdkn2a,Tlr4,Cdkn2a,none
Rack1_Psma6,Rack1,Psma6,down
Prpf19_Cpxm1,Prpf19,Cpxm1,none
Chmp5_Gusb,Chmp5,Gusb,none
Rpp21_Gbp8,Rpp21,Gbp8,none
Cmtr1_S100a6,Cmtr1,S100a6,none
Nprl2_Folr2,Nprl2,Folr2,up
Vps33a_Ksr1,Vps33a,Ksr1,none
Med20_Manf,Med20,Manf,none
Srsf7_Gm43387,Srsf7,Gm43387,none
Cdc42_Cd63,Cdc42,Cd63,none
Cdkn1a_Lmna,Cdkn1a,Lmna,none
Runx1_Ddx56,Runx1,Ddx56,none
Nolc1_S100a10,Nolc1,S100a10,none
Hyou1_Bbln,Hyou1,Bbln,none
Atp6v1b2_1110059E24Rik,Atp6v1b2,1110059E24Rik,none
Dync1i2_Prdx1,Dync1i2,Prdx1,none
Nfyc_Ccrl2,Nfyc,Ccrl2,none
Jak1_Ifi205,Jak1,Ifi205,down
Ptpa_Blnk,Ptpa,Blnk,none
Nob1_Prelid3a,Nob1,Prelid3a,none
Pik3c3_Slamf9,Pik3c3,Slamf9,down
Tyk2_Gm4951,Tyk2,Gm4951,down
Sptssa_Fos,Sptssa,Fos,none
Nelfa_Cd36,Nelfa,Cd36,up
Wtap_Lipa,Wtap,Lipa,up
Dda1_Ctla2a,Dda1,Ctla2a,up
Rack1_Gbp5,Rack1,Gbp5,up
Mapk14_Saa3,Mapk14,Saa3,none
Rpn2_Pdia3,Rpn2,Pdia3,up
Traf6_Rapgef5,Traf6,Rapgef5,up
Ube4b_Pou3f1,Ube4b,Pou3f1,up
Dda1_Tnc,Dda1,Tnc,up
Toe1_Acod1,Toe1,Acod1,down
Tgif1_Casp3,Tgif1,Casp3,down
Dcaf13_Aif1,Dcaf13,Aif1,none
Hars_Sqstm1,Hars,Sqstm1,up
Cwc15_Gm35188,Cwc15,Gm35188,none
Rbm14_Zup1,Rbm14,Zup1,up
Meaf6_Gclm,Meaf6,Gclm,up
Trrap_Ifi27,Trrap,Ifi27,up
Dpm3_Saa3,Dpm3,Saa3,none
Mafb_H2-Ab1,Mafb,H2-Ab1,up
Tnfrsf1a_Lipa,Tnfrsf1a,Lipa,none
Atxn7l3_Uchl1,Atxn7l3,Uchl1,none
Ints1_Hmox1,Ints1,Hmox1,none
Sptlc1_Morrbid,Sptlc1,Morrbid,none
Chmp3_Gpnmb,Chmp3,Gpnmb,none
Atxn7l3_Creg1,Atxn7l3,Creg1,none
Pik3c3_Prdx1,Pik3c3,Prdx1,up
Syvn1_Ddit3,Syvn1,Ddit3,up
Hsp90b1_Odc1,Hsp90b1,Odc1,none
Pdcd10_2500002B13Rik,Pdcd10,2500002B13Rik,none
Ddx41_Apbb2,Ddx41,Apbb2,up
Spop_Mtdh,Spop,Mtdh,none
Ippk_Lpin2,Ippk,Lpin2,none
Stk11_Ctsl,Stk11,Ctsl,up
Cd14_Ebi3,Cd14,Ebi3,none
Dad1_Hsp90b1,Dad1,Hsp90b1,up
Wdr43_1110038B12Rik,Wdr43,1110038B12Rik,up
Ube4b_Rhbdd1,Ube4b,Rhbdd1,none
Atp6v1a_Sqstm1,Atp6v1a,Sqstm1,up
Ylpm1_Igf2r,Ylpm1,Igf2r,none
Msto1_Selenow,Msto1,Selenow,none
Adnp_Cd302,Adnp,Cd302,none
Kdsr_Sqstm1,Kdsr,Sqstm1,up
Pik3r4_Kctd12,Pik3r4,Kctd12,none
Snapc3_Sesn3,Snapc3,Sesn3,none
Wdr43_Abca1,Wdr43,Abca1,up
Igbp1_Plpp3,Igbp1,Plpp3,none
Trappc8_Gbp2,Trappc8,Gbp2,none
Pten_Ifit3,Pten,Ifit3,none
Il10ra_Rnf149,Il10ra,Rnf149,down
Tyk2_Ifit3,Tyk2,Ifit3,down
Cct7_Kpnb1,Cct7,Kpnb1,none
Qars_Cyb5r1,Qars,Cyb5r1,up
Trrap_Cd36,Trrap,Cd36,none
Cdkn1a_Selenow,Cdkn1a,Selenow,none
Cpsf4_Ctsl,Cpsf4,Ctsl,none
Rela_Acod1,Rela,Acod1,down
Vps33a_Prdx1,Vps33a,Prdx1,up
Rack1_Gpnmb,Rack1,Gpnmb,up
Mbtps2_Trp53i11,Mbtps2,Trp53i11,none
Rpp21_Atf5,Rpp21,Atf5,up
Fth1_Trem2,Fth1,Trem2,none
Mau2_Gclm,Mau2,Gclm,up
Mcm4_Gclm,Mcm4,Gclm,none
Chmp3_Hsp90ab1,Chmp3,Hsp90ab1,none
Il10ra_Stmn1,Il10ra,Stmn1,none
Nckap1l_Ifitm6,Nckap1l,Ifitm6,up
Nfkbiz_Saa3,Nfkbiz,Saa3,down
Slc33a1_Hsp90b1,Slc33a1,Hsp90b1,up
Klf6_Ccrl2,Klf6,Ccrl2,up
Jtb_Cxcl2,Jtb,Cxcl2,up
Stag2_Gclm,Stag2,Gclm,up
Mbd2_Prnp,Mbd2,Prnp,up
Cct5_6030442K20Rik,Cct5,6030442K20Rik,none
Smg5_Lrp1,Smg5,Lrp1,none
Rab7_Sec24a,Rab7,Sec24a,none
Hsp90b1_S100a10,Hsp90b1,S100a10,none
Srsf7_Fcgr2b,Srsf7,Fcgr2b,down
Vps41_A330015K06Rik,Vps41,A330015K06Rik,none
Nelfcd_Pde1c,Nelfcd,Pde1c,none
Myd88_Dhtkd1,Myd88,Dhtkd1,none
Sec62_Mmp12,Sec62,Mmp12,down
Cdc123_Mmp12,Cdc123,Mmp12,none
Ticam2_Gbp8,Ticam2,Gbp8,none
Rps26_Mt3,Rps26,Mt3,none
Ap3b1_Katnal2,Ap3b1,Katnal2,none
Junb_Actb,Junb,Actb,none
Tbk1_Morc2a,Tbk1,Morc2a,none
Cdc42_Blvrb,Cdc42,Blvrb,up
Rbm15_Rusc2,Rbm15,Rusc2,up
Cnot2_Vma21,Cnot2,Vma21,none
Meaf6_Lgals3,Meaf6,Lgals3,none
Igbp1_Tspan13,Igbp1,Tspan13,up
Srsf10_Resf1,Srsf10,Resf1,none
Pdcd10_Oxr1,Pdcd10,Oxr1,none
Ctdnep1_Ccl4,Ctdnep1,Ccl4,down
Rps5_1110038B12Rik,Rps5,1110038B12Rik,up
Usp39_Cep55,Usp39,Cep55,none
Rbm15_Il6,Rbm15,Il6,none
Bloc1s1_1110038B12Rik,Bloc1s1,1110038B12Rik,none
Ptpn11_Pcdh7,Ptpn11,Pcdh7,none
Elavl1_Snhg3,Elavl1,Snhg3,none
Usp39_Ggta1,Usp39,Ggta1,none
Myd88_Socs3,Myd88,Socs3,down
Rpp21_Sqstm1,Rpp21,Sqstm1,up
Csnk1a1_Cd69,Csnk1a1,Cd69,up
Atp6v1e1_Alcam,Atp6v1e1,Alcam,up
Tnpo3_S100a10,Tnpo3,S100a10,none
Nelfb_1110038B12Rik,Nelfb,1110038B12Rik,none
Uxt_Lgals3,Uxt,Lgals3,none
Hnrnpu_Lacc1,Hnrnpu,Lacc1,down
Brd2_Card11,Brd2,Card11,none
Ube2h_Hspa5,Ube2h,Hspa5,none
Pafah1b1_Gpnmb,Pafah1b1,Gpnmb,up
Msto1_Manf,Msto1,Manf,none
Ndc80_Socs3,Ndc80,Socs3,none
Rb1cc1_Lztfl1,Rb1cc1,Lztfl1,none
Med25_Csf2rb,Med25,Csf2rb,up
Cmtr1_Npy,Cmtr1,Npy,none
Sec63_Pcdh7,Sec63,Pcdh7,none
Cbll1_Npy,Cbll1,Npy,none
Spop_Sec11c,Spop,Sec11c,up
Dync1i2_Tent5a,Dync1i2,Tent5a,none
Rcl1_Ankdd1a,Rcl1,Ankdd1a,none
Sptssa_Odc1,Sptssa,Odc1,up
Rtf1_Pou3f1,Rtf1,Pou3f1,up
Tbc1d10b_Phlpp1,Tbc1d10b,Phlpp1,up
Nelfb_Fos,Nelfb,Fos,none
Nelfa_H3f3b,Nelfa,H3f3b,up
Nelfcd_Il1rn,Nelfcd,Il1rn,none
Trem2_Haghl,Trem2,Haghl,none
Csnk1a1_Selenop,Csnk1a1,Selenop,none
Alg2_Hspa5,Alg2,Hspa5,up
Ss18_Dock10,Ss18,Dock10,up
Ddx5_Ctsl,Ddx5,Ctsl,none
Prpf6_Prpf3,Prpf6,Prpf3,up
Ppp6c_Rsad2,Ppp6c,Rsad2,up
Ddx41_Myo1e,Ddx41,Myo1e,up
Hars_Mthfd2,Hars,Mthfd2,up
Myd88_Sqstm1,Myd88,Sqstm1,none
Dync1i2_Enpp4,Dync1i2,Enpp4,up
Tut1_Ftl1,Tut1,Ftl1,up
Tut1_Zbtb34,Tut1,Zbtb34,none
Actl6a_Trem2,Actl6a,Trem2,up
Cog3_Gja1,Cog3,Gja1,up
Ctdspl2_Xylt2,Ctdspl2,Xylt2,down
Vps41_Zfp810,Vps41,Zfp810,none
Gins3_Odc1,Gins3,Odc1,up
Tgif1_Tlr2,Tgif1,Tlr2,none
